,Recipe_Name,Ingredients,Dish_Name
296,Mango Chicken Curry,"oil,onion,pepper,cloves,gin,curry,cumin,mango,cider,coconut,chicken,raisins,salt,pepper,cilantro",chicken_curry
297,Quick Chicken Curry,"chicken,onion,tomato,garlic,gin,coriander,cumin,turmeric,chili,garam",chicken_curry
298,Sweet & Sour Cape Malay Chicken Curry,"oil,garlic,onion,gin,curry,chicken,tomato,apple,date,potato,salt",chicken_curry
299,Chicken Curry_2,"cinnamon,clove,cardamom,black",chicken_curry
300,Chicken Curry in the Crockpot,"chicken,onion,curry,coconut,salsa",chicken_curry
301,Chicken Curry_3,"chicken,oil,garlic,onion,coriander,cumin,chili,turmeric,gin,cinnamon,curry,salt,pepper,chicken,tomato",chicken_curry
302,Authentic Thai chicken curry,"chicken,pepper,oil,curry,coconut,fish,palm",chicken_curry
303,Chicken Curry_4,"chicken,curry,soup,water,rice",chicken_curry
304,Creamy Chicken Curry,"chicken,curry,potato,carrot,onion,cloves,milk,thyme,parsley,adobo,black",chicken_curry
305,Chicken Curry with Cashews,"butter,onion,cloves,gin,curry,salt,cumin,cayenne,chicken,tomato,cilantro,cashew,milk",chicken_curry
306,Easy Chicken Curry,"chicken,butter,honey,dijon",chicken_curry
307,Thai Green Chicken Curry,"gin,curry,chicken,coconut,chicken,fish,spinach,mushroom,basil,zucchini",chicken_curry
308,Thai Chicken Curry,"oil,curry,chicken,coconut,water,bamboo",chicken_curry
309,Chicken Curry with Bananas Raisins and Peanuts,"oil,onion,garlic,gin,chicken,salt,curry,coriander,turmeric,cayenne,raisins,coconut,water,lemon,fish,cilantro,banana,nut",chicken_curry
310,Eggplant Chicken Curry,"egg,chicken,coconut,onion,curry,coffee,nut",chicken_curry
311,Cheap Creamy Chicken Curry,"canola,cloves,onion,curry,cumin,pepper,tumeric,chicken,tomato,coconut,salt,water",chicken_curry
312,Easy Pressure Cooker Chicken Curry,"chicken,oil,onion,garlic,curry,oregano,cumin,paprika,lemon,salt,grain,broth,mayonnaise,milk,lemon,black",chicken_curry
313,Gulai Ayam (Padang-style Chicken Curry),"coriander,cumin,fennel,nut,turmeric,cloves,cardamom,thai",chicken_curry
314,Chicken Curry in a Hurry,"chicken,salt,curry,coconut,onion,raisins,black",chicken_curry
315,Yellow Chicken Curry,"chicken,salt,corn",chicken_curry
316,Malaysian Chicken Curry ~ Instant Pot,"chicken,coconut,onion,red",chicken_curry
317,Chicken Curry_5,"coconut,curry,brown",chicken_curry
318,Chicken Curry_6,"oil,chicken,salt,pepper,onion,garlic,gin,mustard,cumin,turmeric,curry,cayenne",chicken_curry
319,Chicken Curry_7,"chicken,salt,black",chicken_curry
320,Peanut Chicken Curry,"chicken,butter,pepper,onion,curry,garlic,plain",chicken_curry
321,Bengali Chicken Curry with Potatoes,"oil,onion,garlic,tomato,cayenne",chicken_curry
322,Coconut Milk Chicken Curry,"chicken,garlic,gin,oil,coconut,onion,tomato,cumin,turmeric,curry,black",chicken_curry
323,Cook Thai Chicken Curry,"nut,cloves,gin,onion,curry,chicken,coconut,potato,beans,chicken,lime,fish,cilantro",chicken_curry
324,Chicken Curry_8,"chicken,salt,black",chicken_curry
326,Cape Malay Chicken Curry,"onion,oil,coriander,pepper,fennel,cumin,gin,turmeric,black",chicken_curry
327,Easy Chicken Curry_2,"chicken,potato,peas,coconut,curry,turmeric,gin,tomato,onion,garlic,cayenne",chicken_curry
328,Crockpot Chicken Curry with Patak's Sauce,"onion,chicken,oil,tomato,curry",chicken_curry
329,Chicken Curry with Potatoes,"curry,potato,chicken,shallot,lemon,oil,water,coconut,curry",chicken_curry
330,Mouth Watering Coconut Thai Chicken Curry,"chicken,bamboo",chicken_curry
331,Indian Village Chicken Curry,"marinade,chicken,garlic,red",chicken_curry
332,Pumpkin Chicken Curry,"chicken,onion,gin,cloves,pumpkin,coconut,curry,cilantro,rice",chicken_curry
335,Edamame Chicken Curry,"chicken,beans,carrot,onion,pepper,tomato,cilantro,oil,salt,garlic,curry,chili,cumin,turmeric",chicken_curry
338,Chicken Curry_9,"chicken,black",chicken_curry
339,Simple Coconut Chicken Curry,"chicken,curry,nut,broccoli,garlic,gin,coconut,curry,corn",chicken_curry
340,Paleo Bangalore Chicken Curry,"chicken,ghee,onion,garlic,turmeric,coriander,cumin,cilantro,pepper,coconut,chicken,salt,lemon",chicken_curry
341,Broccoli-Chicken Curry,nonstick,chicken_curry
342,Thai Chicken Curry_2,"oil,curry,carrot,onion,pepper,potato,chicken,coconut,cilantro,basil",chicken_curry
343,Basic Creme Brulee,"egg,sugar,beans",creme_brulee
344,Vanilla Bean Creme Brulee,vanilla,creme_brulee
345,Creme Brulee,"butter,egg,sugar,whipping,vanilla,berries",creme_brulee
346,Grapefruit Creme Brulee,"fruit,egg,sugar",creme_brulee
347,Coconut Creme Brulee,"coconut,salt,egg,coconut",creme_brulee
348,Creme Brulee_2,"egg,egg,sugar,vanilla,bourbon",creme_brulee
349,Christmas Creme Brulee,"double,orange,nut,egg,caster",creme_brulee
350,Lemon Creme Brulee,"egg,sugar,lemon",creme_brulee
351,Caramel Creme Brulee,"egg,whipping,sugar,sugar,vanilla,water,salt",creme_brulee
352,Creme Brulee_3,"vanilla,sugar,egg",creme_brulee
353,Creme Brulee_4,"egg,whipping,sugar,vanilla",creme_brulee
354,Vanilla Marshmallow Creme Brulee,"beans,egg,marshmallow,sugar",creme_brulee
355,Snickerdoodle Creme Brulee,"sugar,salt,cinnamon,egg,cinnamon",creme_brulee
356,Banana Foster Creme Brulee,"rum,milk,egg,sugar,banana",creme_brulee
357,Vanilla Creme Brulee,"double,milk,beans,egg,caster",creme_brulee
358,Creme Brulee_5,"egg,egg,sugar,grand",creme_brulee
360,Raspberry Creme Brulee,"beans,egg,sugar,raspberries",creme_brulee
361,Espresso Creme Brulee,"egg,sugar,vanilla,espresso",creme_brulee
362,Vanilla Bean Creme Brulee_2,"whipping,milk,beans,egg,sugar,vanilla",creme_brulee
363,Vanilla Bean Creme Brulee_3,"milk,beans,egg,sugar",creme_brulee
364,Muscovado Creme Brulee,"egg,sugar,milk,bran,agar,water,beans,chervil,ice,jelly",creme_brulee
365,Alton Brown's Creme Brulee,"beans,sugar,egg,water",creme_brulee
366,Creme Brulee_6,"vanilla,salt,egg,sugar",creme_brulee
367,Creme Brulee_7,"beans,sugar,salt,egg",creme_brulee
368,Creme Brulee_8,"sugar,salt,egg,beans,vanilla,water",creme_brulee
369,Pumpkin Creme Brulee,"whipping,egg,sugar,pumpkin,cinnamon,custard",creme_brulee
370,Raspberry Creme Brulee_2,"whipping,beans,egg,sugar,raspberries",creme_brulee
371,Meyer Lemon Creme Brulee,"beans,lemon,egg,sugar,water,sugar",creme_brulee
372,Chai Creme Brulee,"tea,egg,sugar,vanilla",creme_brulee
373,Sugar Free Coffee Creme Brulee,"whipping,egg,sweetener,espresso,bran,stevia,whipped,cinnamon",creme_brulee
374,Banana Creme Brulee,"butter,brown",creme_brulee
375,Kahlua Creme Brulee,"yolk,sugar,whipping,coffee,kahlua,vanilla,brown",creme_brulee
376,Perfect Creme Brulee,"egg,sugar,vanilla,brown",creme_brulee
377,Cookie Butter Creme Brulee,"vanilla,sugar,egg,cream,water",creme_brulee
378,Lime and Ginger Creme Brulee,"double,mascarpone,vanilla,gin,lime,egg,brown",creme_brulee
379,Chocolate Creme Brulee,"egg,sugar,cocoa,salt,whipping,chocolate,vanilla",creme_brulee
380,Lavender Creme Brulee,"milk,egg,sugar,lavender",creme_brulee
381,Creme Brulee_9,"egg,sugar,vanilla,brown",creme_brulee
382,Creme Brulee with Lavender Flowers,"sugar,lavender",creme_brulee
383,Classic Creme Brulee,"egg,sugar,vanilla,salt,sugar",creme_brulee
384,Snickerdoodle Creme Brulee_2,"sugar,cinnamon,egg,salt,vanilla,sugar",creme_brulee
385,Creme Brulee_10,vanilla,creme_brulee
386,Creme Brulee_11,"egg,vanilla,sugar",creme_brulee
387,Quick Creme Brulee,"egg,sugar,vanilla",creme_brulee
388,Caffe Mocha Creme Brulee,"egg,vanilla,brewed",creme_brulee
389,Paleo Creme Brulee,"coconut,honey,salt,beans,egg,sugar",creme_brulee
390,Rachel Khoo's Creme Brulee,"milk,vanilla",creme_brulee
391,Creme Brulee_12,"egg,swerve",creme_brulee
392,Caramelized Honey Creme Brulee,"honey,vanilla",creme_brulee
393,5-Ingredient Cannolis,cannoli,cannoli
394,Basic Cannoli,"cheese,sugar,vanilla,chips,cannoli",cannoli
395,Classic Cannolis,"cheese,sugar,vanilla,cinnamon,chocolate,cannoli",cannoli
396,Pumpkin Cannolis,"cheese,pumpkin,sugar,pie,cannoli",cannoli
397,Cannoli Dip,"cheese,sugar,chips,whipping,vanilla,cannoli",cannoli
398,Cannoli Dip_2,"ricotta,sugar,mascarpone,vanilla,chips,cannoli",cannoli
399,Italian Cannoli,"flour,cocoa,cinnamon,salt,sugar,oil,vinegar,marsala",cannoli
400,Cannoli Cheesecake,cannoli,cannoli
401,Strawberry Cannoli,cannoli,cannoli
402,Ricotta & Mascarpone Cannoli,"cheese,mascarpone,orange,sugar,chips,cannoli",cannoli
403,Cannoli Cake,"butter,flour,baking,salt,sugar,egg,almond,&",cannoli
404,Cannoli Filling,cannoli,cannoli
405,Pumpkin Cannoli,"mascarpone,pumpkin,whipping,sugar,vanilla,cinnamon,nut,cannoli",cannoli
406,Cannoli,"shells,flour,sugar,cinnamon,shortening,egg,egg,marsala",cannoli
407,10-Minute Samoa Cannoli,"caramel,cheese,sugar,cannoli",cannoli
408,Cannoli Siciliani,cannoli,cannoli
409,Christmas Cannolis,cannoli,cannoli
410,Cannoli Cupcakes,"cake,flour,baking,cinnamon,salt,sugar,butter,egg,milk,vanilla,cannoli,butter,pistachio,cannoli",cannoli
411,Cannoli_2,"flour,sugar,cinnamon,shortening,egg,egg,marsala",cannoli
412,Cannoli_3,"flour,sugar,cinnamon,salt,butter,white",cannoli
413,Cannoli Cupcakes_2,"cake,flour,baking,salt,sugar,butter,egg,vanilla,milk,cheese,orange,sugar,cannoli,sugar,chips,butter,beans,vanilla,pistachio",cannoli
414,The Best Cannoli Cake,"cake,cannoli",cannoli
415,SNICKERS\u00ae Cannolis,"snickers,cheese,whipping,sugar,cannoli",cannoli
416,Chocolate Cannoli,"cheese,sugar,cocoa,vanilla,eel,chocolate,cannoli",cannoli
417,Mini Cannolis,cannoli,cannoli
418,Cannoli Cake_2,"cake,cake,baking,salt,cinnamon,butter,sugar,egg,vanilla,butter,ricotta,sugar,cinnamon,chips,cannoli",cannoli
419,Cannoli Tart,"crust,ham,sugar,butter,cannoli,whipping,sugar,mascarpone,vanilla,cinnamon",cannoli
420,S\u2019mores Cannoli,"chocolate,ham,cannoli",cannoli
421,Homemade Cannoli,"flour,brown",cannoli
422,Mini Cannoli Truffles,"cheese,sugar,orange,seeds,pistachio,chocolate,cannoli",cannoli
423,Cannoli Ice Cream,"milk,sugar,corn",cannoli
424,Cannolis,"flour,sugar,cocoa,cinnamon,salt,oil,vinegar,berry,egg,oil",cannoli
425,Chocolate Chip Cannoli,"cheese,sugar,cheese,corn",cannoli
426,Cannoli Cones,"cheese,cones,chocolate,sugar,vanilla,chips",cannoli
427,Cannoli Bites,"flour,sugar,cocoa,cinnamon,nut,salt,butter,egg,apple,vinegar,oil,cheese,mascarpone,sugar,chocolate,chocolate,pistachio,sprinkles,coconut",cannoli
428,Sicilian Cannoli,"flour,sugar,cinnamon,salt,butter,red",cannoli
429,Cannoli Dip_3,"cheese,sugar,vanilla,whipping,chips",cannoli
430,5 Minute Cheat's Ricotta Cannolis!,cannoli,cannoli
431,Key Lime Cannoli,"cannoli,egg,white",cannoli
432,Cannoli Cheeseball,"cheese,cheese,sugar,cinnamon,chips,vanilla",cannoli
433,Cannoli Pancakes,"ricotta,sugar,almond,chips,cannoli,egg,flour,baking,salt,baking,milk,egg",cannoli
434,Banana Split Cannoli,cannoli,cannoli
435,Cannoli Cream,"sugar,cinnamon,gelatin,cold",cannoli
436,Cannoli Dip_4,"cheese,vanilla,sugar,sugar,cheese,chips",cannoli
437,Cannoli Filling_2,"ricotta,mascarpone,sugar,vanilla,cinnamon,chips,citron",cannoli
438,Cannoli Dip_5,"mascarpone,ricotta,sugar,vanilla,chips",cannoli
439,Cannoli Shells,"flour,sugar,cocoa,cinnamon,gin,black",cannoli
440,Ceviche,"halibut,jalapeno",ceviche
441,Ceviche_2,"halibut,lime,onion,tomato,jalapeno",ceviche
442,Shrimp Ceviche,"shrimp,lime,lemon,oil,tomato,jalapeno",ceviche
443,Shrimp Ceviche_2,"shrimp,salt,lime,lemon,onion,serrano",ceviche
444,Ceviche_3,"halibut,lemon,lime,onion,tomato,cilantro,serrano",ceviche
445,Simple Ceviche,"fish,lime,tomato,onion,lime,jalapeno",ceviche
446,Ceviche_4,"scallop,lime,tomato,onion,celery,pepper,parsley,black",ceviche
447,Ceviche_5,"cod,lime,lemon,fruit,salt,black",ceviche
448,Shrimp Ceviche_3,"water,salt,shrimp,lemon,lime,orange,cucumber,onion,serrano",ceviche
449,Ceviche_6,"scallop,shrimp,lime,lemon,cilantro,cucumber,mango,avocado,jalapeno",ceviche
450,Landlocked Ceviche,"cauliflower,tomato,onion,jalapeno",ceviche
451,Tilapia Ceviche,"fish,lime,orange,salt,lime,jalapeno",ceviche
452,Ceviche_7,"fish,scallop,lime,lemon,orange,garlic,jalapeno",ceviche
453,15 Minute Easy Shrimp Ceviche,"shrimp,lime,onion,cucumber,jalapeno",ceviche
454,Halibut Ceviche,"halibut,lime,lemon,avocado,tomato,onion,jicama,cilantro,jalapeno",ceviche
455,Mexican Ceviche,"shrimp,tomato,onion,cilantro,lime,chips",ceviche
456,Vegan Dilled Ceviche,"cauliflower,fruit,lime,cucumber,onion,cherry,jalapeno",ceviche
457,Mexican Ceviche_2,"fish,lime,tomato,jalapeno",ceviche
458,Shrimp Ceviche_4,"oil,shrimp,garlic,lime,cucumber,tomato,cilantro,jalapeno",ceviche
459,Shrimp Ceviche_5,"shrimp,lime,cherry,cucumber,onion,avocado,pepper,cilantro,salt",ceviche
460,Landlocked Ceviche_2,"cauliflower,tomato,onion,jalapeno",ceviche
461,Tomatillo Shrimp Ceviche,"lime,orange,shrimp,tomatillo,tomato,onion,pepper,cilantro,black",ceviche
462,Mexican Ceviche with Shrimp,"shrimp,lime,plum,jalapeno",ceviche
463,Canned Tuna Ceviche,"onion,lime,salt,black",ceviche
464,Mushroom Ceviche,"cloves,mushroom,onion,pepper,pepper,lemon,broth,cilantro,honey,jalapeno",ceviche
465,Ceviche_8,"scallop,shrimp,tripe,lime,onion,pepper,pepper,garlic,pimentos,cilantro,cornichons,salt,pepper,sugar,vinegar,avocado",ceviche
466,Shrimp Ceviche_6,"prawn,tomato,onion,pepper,cucumber,cilantro,avocado,oil,salt,pepper,lime,lemon,chips",ceviche
467,Crab Ceviche,"crab,tomato,onion,cilantro,lime,pepper,oil,salt,pepper",ceviche
468,Tomato Jalape\u00f1o Ceviche,"cod,lime,salt,tomato,pepper,onion,cilantro",ceviche
469,Shrimp Ceviche_7,"shrimp,cilantro,lime,salt,jalapeno",ceviche
470,Krab Ceviche,"crab,cilantro,onion,tomato,lime,cucumber,pepper,salt",ceviche
471,Langostino Ceviche,"onion,lime,pepper,cilantro,oil,cloves,salt,tostones,corn",ceviche
472,Shrimp Ceviche_8,"shrimp,cucumber,onion,cilantro,pepper,cloves,lime,oil,salt,black",ceviche
473,Jose's Shrimp Ceviche,"shrimp,lime,plum,onion,jalapeno",ceviche
474,Langostino Ceviche_2,"onion,lime,pepper,cilantro,oil,cloves,salt,corn,tostones",ceviche
475,Salmon Ceviche,"salmon,shallot,avocado,lime,salt,pepper,parsley",ceviche
476,Shrimp Ceviche Lettuce Wraps,"shrimp,lime,cucumber,tomato,cilantro,onion,pepper,butter,avocado,salt",ceviche
477,Shrimp Ceviche Tostada,"shrimp,lime,onion,cucumber,jalapeno",ceviche
478,Halibut Ceviche_2,"halibut,lemon,lime,vinegar,salt,cilantro,onion,jalapeno",ceviche
479,Tequila Tuna Ceviche,sushi,ceviche
480,Peruvian Tilapia Ceviche,"tilapia,lime,lemon,garlic,cilantro,onion,salt,pepper,pepper",ceviche
481,Tuna Ceviche,sushi,ceviche
482,Ceviche_9,"fish,lime,orange,onion,pickle,vinegar,cilantro,orange,salt,pepper",ceviche
483,Barramundi Ceviche,"barramundi,lime,blood",ceviche
484,Shrimp Ceviche Cocktail,"onion,lime,oil,shrimp,avocado,tomato,cucumber,pepper,cilantro,salt,black",ceviche
485,Che Guevara's Ceviche,"orange,lime,shrimp,cilantro,onion,onion,avocado,tomato,celery,pico",ceviche
486,Cauliflower Ceviche,"cauliflower,lime,tomato,pepper,onion,cilantro",ceviche
487,Tilapia Ceviche_2,"tilapia,lime,tomato,onion,cucumber,cilantro,pepper,salt",ceviche
488,Ceviche_10,"fish,mint,basil,lime,louisiana,onion,salt",ceviche
497,Southern Shrimp and Grits,"broth,milk,butter,salt,pepper,grits,cheddar,shrimp",shrimp_and_grits
498,Shrimp and Grits,"bacon,nut,shrimp,flour,mushroom,garlic,lemon,scallions,grits",shrimp_and_grits
501,Lowcountry Shrimp and Grits,"bacon,garlic,shrimp,pepper,white",shrimp_and_grits
502,Shrimp and Grits_2,"grits,cheddar,cheese,butter,salt,oil,bacon,shrimp,black",shrimp_and_grits
503,Shrimp and Grits_3,old,shrimp_and_grits
504,Smokey Shrimp and Grits,"shrimp,bacon,lemon,parsley,onion,cloves,oil,butter,onion,chicken,&",shrimp_and_grits
506,Shrimp and Grits for One,"water,grits,butter,cheddar,salt,pepper,bacon,pepper,garlic,shrimp,lemon,scallions",shrimp_and_grits
508,Shrimp and Grits_4,"paprika,oregano,black",shrimp_and_grits
509,Shrimp and Grits_5,"water,chicken,butter,grit,cheddar,shrimp,cajun,bacon,lemon,scallions,cloves",shrimp_and_grits
511,Shrimp and Grits_6,"grit,salt,pepper,cheese,butter,deveined",shrimp_and_grits
512,Chopped Shrimp and Grits,"grits,butter,cheddar,shrimp,old",shrimp_and_grits
513,Shrimp and Grits_7,"water,milk,salt,grits,butter,pepper,cheddar,cheese,bacon,mushroom,pepper,shrimp,garlic,onion,thyme,pepper,broth,lemon,pepper",shrimp_and_grits
514,Cheesy Shrimp and Grits,"milk,water,salt,grits,butter,cheddar,bacon,shrimp,onion,cloves,corn",shrimp_and_grits
515,Shrimp and Grits_8,"shrimp,bacon,onion,cloves,white",shrimp_and_grits
517,Easy Shrimp and Grits,"water,salt,pepper,grits,butter,shrimp,bacon,lemon,parsley,onion,cayenne",shrimp_and_grits
518,Shrimp and Grits_9,"butter,salt,pepper,grits,kielbasa,ham,scallop,shrimp,tomato,garlic,scallions,cajun",shrimp_and_grits
520,Shrimp and Grits_10,"bacon,shrimp,salt,pepper,flour,mushroom,oil,onion,cloves,broth,lemon,grits",shrimp_and_grits
521,Shrimp and Grits_11,"shrimp,lemon,pepper,water,salt,grits,bacon,onion,pepper,garlic,scallions,flour,chicken,butter,cheddar",shrimp_and_grits
523,Shrimp and Grits_12,"shrimp,butter,onion,garlic,shallot,bacon,broth,grits,cheddar,seafood,cayenne,paprika,thyme,salt,pepper",shrimp_and_grits
524,Low Country Shrimp and Grits,"grits,water,chicken,salt,butter,cheddar,cheese,black",shrimp_and_grits
525,Easy Shrimp and Grits_2,"hominy,water,salt,&",shrimp_and_grits
526,Shrimp and Grits with Bacon,"butter,oil,onion,garlic,milk,water,grits,cheddar,bacon,shrimp,scallions,salt,pepper",shrimp_and_grits
528,Smokey Shrimp and Grits_2,"grits,cheddar,almond,butter,stevia,gravy,bacon,shrimp,plum,cloves,scallions,coconut,salt,pepper,smoke",shrimp_and_grits
530,Shrimp and Grits_13,"bacon,broth,pepper,worcestershire,lemon,grits,butter,cheddar,shrimp,flour,black",shrimp_and_grits
531,Gulf Shrimp and Grits,"bacon,shallot,garlic,white",shrimp_and_grits
532,Shrimp and Grits_14,"grits,cheddar,fontina,butter,salt,pepper",shrimp_and_grits
533,Shrimp and Grits_15,"water,salt,grits,butter,cheddar,bacon,onion,pepper,cloves,shrimp,chicken,onion,parsley",shrimp_and_grits
534,Lowcountry Shrimp and Grits_2,"grits,milk,gin,butter,onion,shrimp,salt,pepper",shrimp_and_grits
535,Smuttered Shrimp and Grits,"grits,water,salt,butter,bacon,oil,flour,pepper,pepper,celery,onion,shrimp,black",shrimp_and_grits
536,Shrimp and Grits_16,"grits,water,butter,cheddar,cheese,salt,pepper,shrimp,bacon,onion,cloves,shrimp,tomato,lemon,sriracha,onion",shrimp_and_grits
538,Shrimp and Grits_17,"grits,salt,pepper,garlic,parsley,butter,cheddar,beer,gin,paprika,cumin,black",shrimp_and_grits
539,Hummus,"chickpea,garlic,tahini,lemon,oil,salt,parsley",hummus
540,Hummus_2,"beans,lemon,oil,garlic,parsley,paprika,cumin,salt",hummus
541,Avocado Hummus,"chickpea,avocado,tahini,lemon,garlic,salt,cauliflower,oil,chili,cumin,paprika,pepper,pitas,hummus,greek",hummus
542,Green Hummus,"beans,spinach,tahini,water,lemon,tamari,oil,cloves,salt,pepper",hummus
543,The BEST hummus!,"hummus,cloves,chickpea,salt,tahini,lemon,ice,oil,paprika",hummus
544,Hummus!,"chickpea,tahini,garlic,oil,water,lemon,salt",hummus
545,Traditional Hummus,"chickpea,salt,baking,tahini,lemon,oil,garlic,pepper,peas,hummus,beets,balsamic",hummus
546,Hummus_3,"beans,lemon,garlic,tahini,black",hummus
547,Hummus_4,"beans,tahini,garlic,water,oil,lemon,salt",hummus
548,Spicy Hummus,"chickpea,tahini,salt,garlic,cayenne",hummus
549,Hummus_5,"chickpea,cloves,tahini,lemon,salt,gin,nut",hummus
550,Hummus_6,"beans,baking,gin,tahini,lemon,garlic,cumin,salt,parsley",hummus
551,Sriracha Hummus,"chickpea,tahini,gin,garlic,lemon,chili,salt",hummus
552,Raw Zucchini Hummus,"zucchini,tahini,lemon,garlic,salt,cumin",hummus
553,Hummus_7,"pepper,lemon,black",hummus
554,Hummus_8,"chickpea,seeds,oil,lemon,cloves,cumin,salt",hummus
555,Hummus_9,"chickpea,tahini,lemon,garlic,oil,salt",hummus
556,Slow Roasted Tomato Hummus,"tomato,tomato,beans,garlic,lemon,oil,water,salt,hummus,sumac",hummus
557,Hummus_10,"seeds,cloves,beans,oil,lemon,salt",hummus
558,Homemade Hummus,"chickpea,tahini,lemon,garlic,oil,salt,pepper",hummus
559,Homemade Hummus_2,"beans,tahini,lemon,garlic,oil,salt,cayenne",hummus
560,Beet Hummus,"beets,tahini,garlic,oil,lemon,cumin,salt",hummus
561,Cauliflower Hummus,"cauliflower,oil,paprika,garlic,onion,cumin,salt,tahini,lemon,garlic,molasses,dukkah",hummus
562,Beet Hummus_2,"beets,tahini,lemon,garlic,oil,salt",hummus
563,Hummus_11,"chickpea,lemon,tahini,garlic,salt,cumin,broth,gin,paprika",hummus
564,Hummus_12,"beans,tahini,lemon,oil,cloves,salt,pepper,water",hummus
565,Hummus_13,"chickpea,tahini,lemon,oil,luke",hummus
566,Caramelized Onion Hummus,"onion,oil,salt,pepper,hummus,tahini,lemon,onion,cumin,garlic,beans,water",hummus
567,Hummus_14,"chickpea,garlic,tahini,lemon,nut,parsley,basil,avocado",hummus
568,Traditional Hummus_2,"garlic,beans,tahini,gin,lemon,salt,chips",hummus
569,Vegan Mediterranean Hummus Dip,"bread,lemon,oregano,salt,hummus,salad,cucumber,plum,gin,lemon,parsley,black",hummus
570,Hummus_15,"beans,lemon,tahini,oil,garlic,pepper,cumin,salt,water",hummus
571,Basil Hummus,"nut,basil,garlic,beans,oil,water,lemon,salt,pepper,tomato",hummus
572,Hummus_16,"chickpea,water,oil,garlic,lemon,salt,tahini",hummus
573,Rich Homemade Hummus,"garlic,salt,lemon,chickpea,tahini,cumin,oil",hummus
